"Time","Sensor SHT20","Sensor BMP280"
2021-08-10 16:00:00,17.5,22.27
2021-08-10 16:01:00,17.51,22.28
2021-08-10 16:02:00,17.53,22.29
2021-08-10 16:03:00,17.54,22.28
2021-08-10 16:04:00,17.52,22.25
2021-08-10 16:05:00,17.5,22.24
2021-08-10 16:06:00,17.47,22.22
2021-08-10 16:07:00,17.47,22.21
2021-08-10 16:08:00,17.54,22.24
2021-08-10 16:09:00,17.58,22.33
2021-08-10 16:10:00,17.55,22.43
2021-08-10 16:11:00,17.51,22.47
2021-08-10 16:12:00,17.49,22.43
2021-08-10 16:13:00,17.45,22.34
2021-08-10 16:14:00,17.45,22.24
2021-08-10 16:15:00,17.46,22.13
2021-08-10 16:16:00,17.49,22.03
2021-08-10 16:17:00,17.45,21.94
2021-08-10 16:18:00,17.369999999999997,21.83
2021-08-10 16:19:00,17.31,21.7
2021-08-10 16:20:00,17.34,21.64
2021-08-10 16:21:00,17.37,21.6
2021-08-10 16:22:00,17.44,21.57
2021-08-10 16:23:00,17.46,21.58
2021-08-10 16:24:00,17.52,21.6
2021-08-10 16:25:00,17.6,21.68
2021-08-10 16:26:00,17.62,21.78
2021-08-10 16:27:00,17.62,21.83
2021-08-10 16:28:00,17.63,21.88
2021-08-10 16:29:00,17.63,21.93
2021-08-10 16:30:00,17.67,21.98
2021-08-10 16:31:00,17.67,22.09
2021-08-10 16:32:00,17.619999999999997,22.23
2021-08-10 16:33:00,17.56,22.33
2021-08-10 16:34:00,17.6,22.4
2021-08-10 16:35:00,17.67,22.56
2021-08-10 16:36:00,17.74,22.77
2021-08-10 16:37:00,17.76,22.96
2021-08-10 16:38:00,17.75,23.11
2021-08-10 16:39:00,17.76,23.21
2021-08-10 16:40:00,17.78,23.25
2021-08-10 16:41:00,17.78,23.24
2021-08-10 16:42:00,17.7,23.16
2021-08-10 16:43:00,,
2021-08-10 16:44:00,17.7,22.92
2021-08-10 16:45:00,17.76,22.81
2021-08-10 16:46:00,17.78,22.72
2021-08-10 16:47:00,17.795,22.634999999999998
2021-08-10 16:48:00,17.67,22.43
2021-08-10 16:49:00,17.63,22.25
2021-08-10 16:50:00,17.62,22.08
2021-08-10 16:51:00,17.65,21.98
2021-08-10 16:52:00,17.65,21.92
2021-08-10 16:53:00,17.6,21.85
2021-08-10 16:54:00,17.6,21.78
2021-08-10 16:55:00,17.62,21.73
2021-08-10 16:56:00,17.63,21.73
2021-08-10 16:57:00,17.68,21.76
2021-08-10 16:58:00,17.67,21.84
2021-08-10 16:59:00,17.72,21.94
2021-08-10 17:00:00,17.76,22.09
2021-08-10 17:01:00,17.68,22.19
2021-08-10 17:02:00,17.67,22.24
2021-08-10 17:03:00,17.72,22.27
2021-08-10 17:04:00,17.8,22.27
2021-08-10 17:05:00,17.82,22.25
2021-08-10 17:06:00,17.84,22.22
2021-08-10 17:07:00,17.92,22.2
2021-08-10 17:08:00,17.98,22.25
2021-08-10 17:09:00,18,22.29
2021-08-10 17:10:00,17.98,22.31
2021-08-10 17:11:00,17.97,22.31
2021-08-10 17:12:00,17.95,22.33
2021-08-10 17:13:00,17.91,22.35
2021-08-10 17:14:00,17.89,22.36
2021-08-10 17:15:00,17.84,22.39
2021-08-10 17:16:00,17.88,22.45
2021-08-10 17:17:00,17.96,22.56
2021-08-10 17:18:00,17.98,22.64
2021-08-10 17:19:00,17.994999999999997,22.69
2021-08-10 17:20:00,17.98,22.73
2021-08-10 17:21:00,17.97,22.74
2021-08-10 17:22:00,17.96,22.76
2021-08-10 17:23:00,17.98,22.81
2021-08-10 17:24:00,18,22.88
2021-08-10 17:25:00,18.05,22.95
2021-08-10 17:26:00,18.14,23.08
2021-08-10 17:27:00,18.24,23.23
2021-08-10 17:28:00,18.33,23.36
2021-08-10 17:29:00,18.29,23.46
2021-08-10 17:30:00,18.13,23.45
2021-08-10 17:31:00,17.99,23.32
2021-08-10 17:32:00,18.02,23.22
2021-08-10 17:33:00,18.02,23.12
2021-08-10 17:34:00,18.07,23.015
2021-08-10 17:35:00,18.08,22.89
2021-08-10 17:36:00,18.06,22.77
2021-08-10 17:37:00,18.02,22.66
2021-08-10 17:38:00,18.02,22.57
2021-08-10 17:39:00,17.96,22.47
2021-08-10 17:40:00,17.92,22.34
2021-08-10 17:41:00,17.94,22.23
2021-08-10 17:42:00,17.95,22.15
2021-08-10 17:43:00,17.95,22.08
2021-08-10 17:44:00,17.98,22.04
2021-08-10 17:45:00,17.98,22.02
2021-08-10 17:46:00,17.98,22.03
2021-08-10 17:47:00,17.91,22.01
2021-08-10 17:48:00,17.87,21.96
2021-08-10 17:49:00,17.83,21.9
2021-08-10 17:50:00,17.83,21.84
2021-08-10 17:51:00,17.81,21.81
2021-08-10 17:52:00,17.799999999999997,21.78
2021-08-10 17:53:00,17.81,21.74
2021-08-10 17:54:00,17.84,21.71
2021-08-10 17:55:00,17.84,21.68
2021-08-10 17:56:00,17.85,21.65
2021-08-10 17:57:00,17.9,21.62
2021-08-10 17:58:00,17.95,21.61
2021-08-10 17:59:00,17.96,21.62
2021-08-10 18:00:00,17.94,21.63
2021-08-10 18:01:00,17.88,21.6
2021-08-10 18:02:00,17.83,21.57
2021-08-10 18:03:00,17.81,21.52
2021-08-10 18:04:00,17.76,21.47
2021-08-10 18:05:00,17.78,21.41
2021-08-10 18:06:00,17.73,21.36
2021-08-10 18:07:00,17.7,21.255
2021-08-10 18:08:00,17.68,21.13
2021-08-10 18:09:00,17.63,21.03
2021-08-10 18:10:00,17.55,20.92
2021-08-10 18:11:00,17.53,20.82
2021-08-10 18:12:00,17.52,20.72
2021-08-10 18:13:00,17.52,20.64
2021-08-10 18:14:00,17.51,20.56
2021-08-10 18:15:00,17.53,20.51
2021-08-10 18:16:00,17.53,20.49
2021-08-10 18:17:00,17.53,20.47
2021-08-10 18:18:00,,
2021-08-10 18:19:00,17.52,20.45
2021-08-10 18:20:00,17.56,20.47
2021-08-10 18:21:00,,
2021-08-10 18:22:00,17.53,20.55
2021-08-10 18:23:00,17.52,20.6
2021-08-10 18:24:00,17.515,20.65
2021-08-10 18:25:00,17.54,20.68
2021-08-10 18:26:00,17.54,20.71
2021-08-10 18:27:00,17.55,20.72
2021-08-10 18:28:00,17.54,20.73
2021-08-10 18:29:00,17.54,20.74
2021-08-10 18:30:00,17.55,20.76
2021-08-10 18:31:00,17.61,20.78
2021-08-10 18:32:00,17.64,20.82
2021-08-10 18:33:00,17.68,20.87
2021-08-10 18:34:00,17.76,20.91
2021-08-10 18:35:00,17.76,20.97
2021-08-10 18:36:00,17.78,20.98
2021-08-10 18:37:00,17.73,20.96
2021-08-10 18:38:00,17.65,20.869999999999997
2021-08-10 18:39:00,17.56,20.77
2021-08-10 18:40:00,17.53,20.67
2021-08-10 18:41:00,17.53,20.58
2021-08-10 18:42:00,17.51,20.52
2021-08-10 18:43:00,17.49,20.47
2021-08-10 18:44:00,17.44,20.41
2021-08-10 18:45:00,17.39,20.32
2021-08-10 18:46:00,17.4,20.26
2021-08-10 18:47:00,17.4,19.64
2021-08-10 18:48:00,17.41,18.89
2021-08-10 18:49:00,17.41,18.5
2021-08-10 18:50:00,17.41,18.83
2021-08-10 18:51:00,17.44,19.06
2021-08-10 18:52:00,17.45,19.23
2021-08-10 18:53:00,17.49,19.43
2021-08-10 18:54:00,17.5,19.61
2021-08-10 18:55:00,17.51,19.78
2021-08-10 18:56:00,17.55,19.93
2021-08-10 18:57:00,17.619999999999997,20.134999999999998
2021-08-10 18:58:00,17.62,20.28
2021-08-10 18:59:00,17.62,20.32
2021-08-10 19:00:00,17.67,20.38
2021-08-10 19:01:00,17.67,20.41
2021-08-10 19:02:00,17.62,20.42
2021-08-10 19:03:00,17.6,20.41
2021-08-10 19:04:00,17.53,20.36
2021-08-10 19:05:00,17.45,20.28
2021-08-10 19:06:00,17.39,20.19
2021-08-10 19:07:00,17.32,20.11
2021-08-10 19:08:00,17.28,20.04
2021-08-10 19:09:00,17.25,19.96
2021-08-10 19:10:00,17.3,19.93
2021-08-10 19:11:00,17.32,19.994999999999997
2021-08-10 19:12:00,17.34,20.1
2021-08-10 19:13:00,,
2021-08-10 19:14:00,17.41,20.26
2021-08-10 19:15:00,17.43,20.32
2021-08-10 19:16:00,17.45,20.38
2021-08-10 19:17:00,17.45,20.43
2021-08-10 19:18:00,17.46,20.44
2021-08-10 19:19:00,17.45,20.42
2021-08-10 19:20:00,17.46,20.4
2021-08-10 19:21:00,17.48,20.39
2021-08-10 19:22:00,17.49,20.37
2021-08-10 19:23:00,17.47,20.34
2021-08-10 19:24:00,17.47,20.3
2021-08-10 19:25:00,17.45,20.25
2021-08-10 19:26:00,17.375,20.17
2021-08-10 19:27:00,,
2021-08-10 19:28:00,17.38,20.06
2021-08-10 19:29:00,17.41,20.02
2021-08-10 19:30:00,17.44,20
2021-08-10 19:31:00,17.43,19.98
2021-08-10 19:32:00,17.4,19.93
2021-08-10 19:33:00,17.37,19.89
2021-08-10 19:34:00,17.37,19.84
2021-08-10 19:35:00,,
2021-08-10 19:36:00,17.36,19.75
2021-08-10 19:37:00,17.35,19.72
2021-08-10 19:38:00,17.35,19.68
2021-08-10 19:39:00,17.37,19.64
2021-08-10 19:40:00,17.395,19.625
2021-08-10 19:41:00,17.4,19.61
2021-08-10 19:42:00,17.38,19.58
2021-08-10 19:43:00,17.37,19.54
2021-08-10 19:44:00,17.36,19.51
2021-08-10 19:45:00,17.34,19.48
2021-08-10 19:46:00,17.3,19.45
2021-08-10 19:47:00,17.3,19.42
2021-08-10 19:48:00,17.29,19.39
2021-08-10 19:49:00,17.25,19.36
2021-08-10 19:50:00,17.23,19.34
2021-08-10 19:51:00,,
2021-08-10 19:52:00,17.22,19.3
2021-08-10 19:53:00,17.2,19.28
2021-08-10 19:54:00,17.22,19.28
2021-08-10 19:55:00,17.240000000000002,19.29
2021-08-10 19:56:00,17.26,19.3
2021-08-10 19:57:00,17.29,19.3
2021-08-10 19:58:00,17.26,19.28
2021-08-10 19:59:00,17.22,19.25
2021-08-10 20:00:00,17.19,19.22
2021-08-10 20:01:00,17.16,19.18
2021-08-10 20:02:00,17.07,19.12
2021-08-10 20:03:00,17.01,19.05
2021-08-10 20:04:00,16.96,18.98
2021-08-10 20:05:00,16.92,18.92
2021-08-10 20:06:00,16.89,18.86
2021-08-10 20:07:00,16.87,18.8
2021-08-10 20:08:00,16.87,18.77
2021-08-10 20:09:00,16.89,18.74
2021-08-10 20:10:00,16.86,18.715
2021-08-10 20:11:00,,
2021-08-10 20:12:00,16.82,18.655
2021-08-10 20:13:00,16.8,18.64
2021-08-10 20:14:00,16.78,18.61
2021-08-10 20:15:00,16.78,18.59
2021-08-10 20:16:00,16.78,18.58
2021-08-10 20:17:00,16.78,18.57
2021-08-10 20:18:00,16.77,18.56
2021-08-10 20:19:00,16.74,18.54
2021-08-10 20:20:00,16.7,18.51
2021-08-10 20:21:00,16.69,18.49
2021-08-10 20:22:00,16.69,18.46
2021-08-10 20:23:00,16.69,18.44
2021-08-10 20:24:00,16.7,18.41
2021-08-10 20:25:00,16.634999999999998,18.380000000000003
2021-08-10 20:26:00,,
2021-08-10 20:27:00,16.625,18.310000000000002
2021-08-10 20:28:00,,
2021-08-10 20:29:00,16.65,18.28
2021-08-10 20:30:00,,
2021-08-10 20:31:00,16.67,18.27
2021-08-10 20:32:00,16.69,18.28
2021-08-10 20:33:00,16.66,18.28
2021-08-10 20:34:00,16.64,18.27
2021-08-10 20:35:00,16.64,18.26
2021-08-10 20:36:00,16.6,18.25
2021-08-10 20:37:00,16.6,18.23
2021-08-10 20:38:00,,
2021-08-10 20:39:00,16.6,18.22
2021-08-10 20:40:00,16.605,18.2
2021-08-10 20:41:00,,
2021-08-10 20:42:00,16.625,18.18
2021-08-10 20:43:00,16.63,18.18
2021-08-10 20:44:00,16.61,18.16
2021-08-10 20:45:00,16.59,18.14
2021-08-10 20:46:00,16.59,18.12
2021-08-10 20:47:00,16.58,18.11
2021-08-10 20:48:00,16.57,18.08
2021-08-10 20:49:00,,
2021-08-10 20:50:00,16.51,18.03
2021-08-10 20:51:00,16.49,18.02
2021-08-10 20:52:00,16.47,18
2021-08-10 20:53:00,16.44,17.98
2021-08-10 20:54:00,16.39,17.95
2021-08-10 20:55:00,16.36,17.92
2021-08-10 20:56:00,16.36,17.9
2021-08-10 20:57:00,16.34,17.88
2021-08-10 20:58:00,16.32,17.86
2021-08-10 20:59:00,,
2021-08-10 21:00:00,16.285,17.825
2021-08-10 21:01:00,16.25,17.79
2021-08-10 21:02:00,16.19,17.76
2021-08-10 21:03:00,16.13,17.69
2021-08-10 21:04:00,16.11,17.65
2021-08-10 21:05:00,16.07,17.61
2021-08-10 21:06:00,,
2021-08-10 21:07:00,16.01,17.54
2021-08-10 21:08:00,15.98,17.5
2021-08-10 21:09:00,15.98,17.48
2021-08-10 21:10:00,15.97,17.47
2021-08-10 21:11:00,15.95,17.47
2021-08-10 21:12:00,15.96,17.45
2021-08-10 21:13:00,15.97,17.45
2021-08-10 21:14:00,15.934999999999999,17.44
2021-08-10 21:15:00,15.91,17.42
2021-08-10 21:16:00,15.88,17.41
2021-08-10 21:17:00,,
2021-08-10 21:18:00,15.82,17.37
2021-08-10 21:19:00,15.81,17.35
2021-08-10 21:20:00,15.8,17.34
2021-08-10 21:21:00,15.83,17.34
2021-08-10 21:22:00,15.83,17.33
2021-08-10 21:23:00,15.83,17.32
2021-08-10 21:24:00,15.83,17.32
2021-08-10 21:25:00,15.82,17.32
2021-08-10 21:26:00,15.81,17.31
2021-08-10 21:27:00,15.8,17.29
2021-08-10 21:28:00,15.8,17.28
2021-08-10 21:29:00,15.8,17.27
2021-08-10 21:30:00,15.78,17.28
2021-08-10 21:31:00,15.78,17.28
2021-08-10 21:32:00,15.78,17.28
2021-08-10 21:33:00,15.8,17.29
2021-08-10 21:34:00,15.8,17.28
2021-08-10 21:35:00,15.81,17.29
2021-08-10 21:36:00,15.765,17.265
2021-08-10 21:37:00,,
2021-08-10 21:38:00,15.765,17.235
2021-08-10 21:39:00,15.76,17.22
2021-08-10 21:40:00,15.74,17.21
2021-08-10 21:41:00,15.76,17.19
2021-08-10 21:42:00,15.76,17.18
2021-08-10 21:43:00,15.76,17.17
2021-08-10 21:44:00,15.75,17.16
2021-08-10 21:45:00,15.74,17.15
2021-08-10 21:46:00,15.73,17.14
2021-08-10 21:47:00,15.72,17.12
2021-08-10 21:48:00,15.73,17.11
2021-08-10 21:49:00,15.73,17.1
2021-08-10 21:50:00,15.72,17.08
2021-08-10 21:51:00,15.71,17.07
2021-08-10 21:52:00,15.71,17.06
2021-08-10 21:53:00,15.715,17.06
2021-08-10 21:54:00,15.71,17.07
2021-08-10 21:55:00,15.72,17.06
2021-08-10 21:56:00,15.72,17.06
2021-08-10 21:57:00,15.7,17.06
2021-08-10 21:58:00,15.68,17.06
2021-08-10 21:59:00,15.69,17.06
2021-08-10 22:00:00,15.68,17.05
2021-08-10 22:01:00,15.68,17.05
2021-08-10 22:02:00,15.69,17.05
2021-08-10 22:03:00,15.7,17.05
2021-08-10 22:04:00,15.7,17.05
2021-08-10 22:05:00,15.69,17.05
2021-08-10 22:06:00,15.68,17.04
2021-08-10 22:07:00,15.68,17.04
2021-08-10 22:08:00,15.66,17.03
2021-08-10 22:09:00,15.62,17.02
2021-08-10 22:10:00,15.59,17.02
2021-08-10 22:11:00,15.58,16.975
2021-08-10 22:12:00,15.55,16.96
2021-08-10 22:13:00,15.54,16.94
2021-08-10 22:14:00,15.53,16.93
2021-08-10 22:15:00,15.55,16.93
2021-08-10 22:16:00,15.56,16.93
2021-08-10 22:17:00,15.58,16.94
2021-08-10 22:18:00,15.59,16.95
2021-08-10 22:19:00,15.58,16.96
2021-08-10 22:20:00,15.56,16.96
2021-08-10 22:21:00,15.51,16.96
2021-08-10 22:22:00,15.45,16.92
2021-08-10 22:23:00,15.41,16.9
2021-08-10 22:24:00,15.39,16.88
2021-08-10 22:25:00,15.38,16.86
2021-08-10 22:26:00,15.37,16.85
2021-08-10 22:27:00,15.37,16.83
2021-08-10 22:28:00,15.34,16.82
2021-08-10 22:29:00,15.325,16.799999999999997
2021-08-10 22:30:00,15.32,16.79
2021-08-10 22:31:00,,
2021-08-10 22:32:00,15.31,16.77
2021-08-10 22:33:00,15.31,16.76
2021-08-10 22:34:00,15.32,16.75
2021-08-10 22:35:00,15.31,16.75
2021-08-10 22:36:00,15.3,16.74
2021-08-10 22:37:00,15.29,16.74
2021-08-10 22:38:00,15.28,16.72
2021-08-10 22:39:00,15.26,16.72
2021-08-10 22:40:00,15.24,16.69
2021-08-10 22:41:00,15.22,16.68
2021-08-10 22:42:00,15.18,16.67
2021-08-10 22:43:00,15.17,16.634999999999998
2021-08-10 22:44:00,15.17,16.63
2021-08-10 22:45:00,15.14,16.63
2021-08-10 22:46:00,15.15,16.62
2021-08-10 22:47:00,15.15,16.61
2021-08-10 22:48:00,15.15,16.61
2021-08-10 22:49:00,15.14,16.6
2021-08-10 22:50:00,15.15,16.59
2021-08-10 22:51:00,15.13,16.59
2021-08-10 22:52:00,15.13,16.58
2021-08-10 22:53:00,15.14,16.58
2021-08-10 22:54:00,15.15,16.58
2021-08-10 22:55:00,15.16,16.6
2021-08-10 22:56:00,15.17,16.61
2021-08-10 22:57:00,15.165,16.6
2021-08-10 22:58:00,15.13,16.6
2021-08-10 22:59:00,15.14,16.6
2021-08-10 23:00:00,15.12,16.59
2021-08-10 23:01:00,15.11,16.58
2021-08-10 23:02:00,15.09,16.57
2021-08-10 23:03:00,15.1,16.55
2021-08-10 23:04:00,15.09,16.55
2021-08-10 23:05:00,15.07,16.54
2021-08-10 23:06:00,15.06,16.54
2021-08-10 23:07:00,15.04,16.53
2021-08-10 23:08:00,15.01,16.51
2021-08-10 23:09:00,15,16.5
2021-08-10 23:10:00,14.97,16.48
2021-08-10 23:11:00,14.97,16.46
2021-08-10 23:12:00,14.965,16.450000000000003
2021-08-10 23:13:00,14.96,16.43
2021-08-10 23:14:00,14.96,16.42
2021-08-10 23:15:00,14.96,16.42
2021-08-10 23:16:00,14.96,16.42
2021-08-10 23:17:00,14.96,16.42
2021-08-10 23:18:00,14.96,16.41
2021-08-10 23:19:00,14.95,16.4
2021-08-10 23:20:00,14.95,16.38
2021-08-10 23:21:00,14.95,16.36
2021-08-10 23:22:00,14.95,16.35
2021-08-10 23:23:00,14.95,16.35
2021-08-10 23:24:00,14.95,16.34
2021-08-10 23:25:00,14.95,16.34
2021-08-10 23:26:00,14.95,16.335
2021-08-10 23:27:00,,
2021-08-10 23:28:00,14.95,16.325
2021-08-10 23:29:00,14.94,16.32
2021-08-10 23:30:00,14.89,16.31
2021-08-10 23:31:00,14.89,16.29
2021-08-10 23:32:00,14.87,16.28
2021-08-10 23:33:00,14.85,16.27
2021-08-10 23:34:00,14.86,16.26
2021-08-10 23:35:00,14.86,16.26
2021-08-10 23:36:00,14.87,16.25
2021-08-10 23:37:00,14.88,16.25
2021-08-10 23:38:00,14.88,16.26
2021-08-10 23:39:00,14.89,16.27
2021-08-10 23:40:00,14.89,16.27
2021-08-10 23:41:00,14.85,16.25
2021-08-10 23:42:00,14.85,16.22
2021-08-10 23:43:00,14.85,16.195
2021-08-10 23:44:00,14.83,16.17
2021-08-10 23:45:00,14.82,16.16
2021-08-10 23:46:00,14.83,16.14
2021-08-10 23:47:00,14.83,16.13
2021-08-10 23:48:00,14.8,16.1
2021-08-10 23:49:00,14.78,16.09
2021-08-10 23:50:00,14.75,16.07
2021-08-10 23:51:00,14.78,16.06
2021-08-10 23:52:00,14.78,16.06
2021-08-10 23:53:00,14.78,16.05
2021-08-10 23:54:00,14.79,16.06
2021-08-10 23:55:00,14.79,16.05
2021-08-10 23:56:00,14.79,16.05
2021-08-10 23:57:00,14.785,16.05
2021-08-10 23:58:00,14.78,16.06
2021-08-10 23:59:00,14.78,16.05

